id	idTrip	fromId	nom	url	rating	nbAvis	nbAvisRecupere	latitude	longitude	typeR	adresse	priceRange	closed	hotelType	hotelStyle	hotelStars	hotelRoomNumber	hotelNoteEmplacement	hotelNoteProprete	hotelNoteService	HotelNoteQualitePrix	hoteldistance	hotelbearing	restaurantTypeCuisine	restaurantDietaryRestrictions	restaurantMeals	restaurantFeatures	restaurantNoteCuisine	restaurantNoteService	restaurantNoteQualitePrix	restaurantNoteAmbiance	activiteType	activiteSubCategorie	activiteSubType	website	nbScanReview	dateLastScanReviews	shape_gid	gadm36_gid	hotelprice	hotelBookingID	restaurantSubcategory	restaurantType	ap_additional_info	ap_age_band_list	ap_attraction_ids	ap_booking_question_list	ap_bubble_rating_integer	ap_duration	ap_exclusion	ap_inclusions	ap_introduction	ap_primary_supplier_attraction_id	ap_primary_supplier_subtype	ap_primary_ta_geo_id	ap_product_code	ap_product_highlights	ap_product_text	ap_raw
11929412	196637	1843762	Hammam Zein	https://www.tripadvisor.fr/Attraction_Review-g196637-d11929412-Reviews-Hammam_Zein-Roubaix_Nord_Hauts_de_France.html	2.8222646713256836	13	13	50.67405	3.17384	A	135 Rue Edouard Vaillant, 59100 Roubaix France		0				-1															attraction	40	127,250	http://roubaix-barbieux.zeinorientalspa.fr/		2021-03-18	67771	71433																				
11937051	187178		"Domino's Pizza"	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d11937051-Reviews-Domino_s_Pizza-Lille_Nord_Hauts_de_France.html	2.6683738231658936	8	8	50.613556	3.074494	R	70 rue Armand Carrel, 59000, Lille France	£	0				-1							10641											https://www.dominos.fr/?y_source=1_MTQ4MjIzNTMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D		2021-03-24	52094	71396			sit_down	10591																
11938321	196640		Boulangeries Paul	https://www.tripadvisor.co.uk/Restaurant_Review-g196640-d11938321-Reviews-Boulangeries_Paul-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	2.4290974140167236	18	18	50.61822	3.129119	R	"Boulevard de Valmy 146 Centre Commercial V Deux, 59650 Villeneuve d'Ascq, Lille France"	££ - £££	0				-1							5086													2021-03-27	73377	71458				9901																
11947518	6765451		Coeur de Lys	https://www.tripadvisor.co.uk/Restaurant_Review-g6765451-d11947518-Reviews-Coeur_de_Lys-Lys_lez_Lannoy_Nord_Hauts_de_France.html	3.1285922527313232	14	14	50.66424	3.21571	R	47 Quater Rue du General Leclerc, 59390 Lys-lez-Lannoy France	£	0				-1							5086											https://www.facebook.com/Coeur-de-lys-520584418096626/		2021-03-26	63227	71382				9901																
11952808	651735		Pizzeria Don Vito	https://www.tripadvisor.co.uk/Restaurant_Review-g651735-d11952808-Reviews-Pizzeria_Don_Vito-Seclin_Nord_Hauts_de_France.html	3.3692052364349365	30	29	50.549168	3.029784	R	30 Place Paul Eluard, 59113 Seclin France	£	0				-1							4617,10641,10665	10665										https://www.facebook.com/pg/pizzeriadonvitoseclin/		2021-03-25	52804	71450				10591																
11959544	187178		"L'acte 1"	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d11959544-Reviews-L_acte_1-Lille_Nord_Hauts_de_France.html	3.164947748184204	11	11	50.6299	3.05756	R	141 rue de Solferino, 59000, Lille France		0				-1																		http://www.acte1-lille.fr/		2021-03-24	52094	71396				10591																
11979054	187178	187070	"Au GAND'Brinus"	https://www.tripadvisor.fr/Attraction_Review-g187178-d11979054-Reviews-Au_GAND_Brinus-Lille_Nord_Hauts_de_France.html	3.0355136394500732	17	17	50.64327	3.06755	A	74 Rue de Gand, 59800, Lille France		0				-1															attraction	20	99	https://www.facebook.com/augandbrinus/		2021-03-19	52094	71396																				
11998226	1385471		Le Cosy Restaurant	https://www.tripadvisor.co.uk/Restaurant_Review-g1385471-d11998226-Reviews-Le_Cosy_Restaurant-Lannoy_Nord_Hauts_de_France.html	3.6123642921447754	52	52	50.66708	3.21131	R	2 rue de Tournai, 59390 Lannoy France	££ - £££	0				-1							5086,10654,10665	10665										http://www.restaurant-lecosy.fr/		2021-03-26	56440	71380				10591																
12011108	1080539		Pizzeria Sandwicherie Chez David	https://www.tripadvisor.co.uk/Restaurant_Review-g1080539-d12011108-Reviews-Pizzeria_Sandwicherie_Chez_David-Armentieres_Nord_Hauts_de_France.html	3.0609617233276367	3	3	50.6886	2.88703	R	79 quai de Beauvais, 59280 Armentieres France	££ - £££	0				-1							10641											https://www.facebook.com/pg/pizzadavid59/about/		2021-03-25	73252	71336	€7 - €11		fast_food	10591																
12018139	196640		Better - La Cousinerie	https://www.tripadvisor.co.uk/Restaurant_Review-g196640-d12018139-Reviews-Better_La_Cousinerie-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	3.2503936290740967	67	67	50.64262	3.14716	R	"3 avenue de la Marque, 59650 Villeneuve d'Ascq, Lille France"	££ - £££	0				-1							4617,5086,5110,10654,10660,10665	10665										https://www.facebook.com/betterlacousinerie/		2021-03-27	73377	71458	€3 - €12		sit_down	10591,16556																
12029212	187177		Columbus Cafe & Co	https://www.tripadvisor.co.uk/Restaurant_Review-g187177-d12029212-Reviews-Columbus_Cafe_Co-Dunkirk_Nord_Hauts_de_France.html	2.935709238052368	17	17	50.681416	3.163611	R	68, Rue Du President Wilson, 59170, Dunkirk France	£	0				-1							5086,10642											http://www.columbuscafe.com/columbus-cafe-dunkerque/		2021-03-28	67771	71433	€2 - €13		cafe	10591																
12029264	187178		Columbus Cafe & Co	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12029264-Reviews-Columbus_Cafe_Co-Lille_Nord_Hauts_de_France.html	3.1185693740844727	11	11	50.637196	3.07541	R	100, Triangle Gare Saint Maurice Centre Commercial Euralille, 59000, Lille France	£	0				-1							10642											http://www.columbuscafe.com/columbus-cafe-lille-euralille/		2021-03-24	52094	71396	€2 - €12		cafe	10591																
12034348	187178		La Biche & Le Renard	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12034348-Reviews-La_Biche_Le_Renard-Lille_Nord_Hauts_de_France.html	3.647394895553589	42	42	50.641457	3.065543	R	14 rue de Gand, 59800, Lille France	£	0				-1							5086,10670											http://www.facebook.com/labicheetlerenard/		2021-03-24	52094	71396			cafe	10591																
12034798	196638	11038886	Institut du monde arabe-Tourcoing	https://www.tripadvisor.fr/Attraction_Review-g196638-d12034798-Reviews-Institut_du_monde_arabe_Tourcoing-Tourcoing_Nord_Hauts_de_France.html	2.7717154026031494	15	15	50.72502	3.15822	A	9 Rue Gabriel Peri, 59200 Tourcoing France		0				-1															attraction	49	30	http://www.ima-tourcoing.fr		2021-03-19	51937	71457																				
12034992	3462137	1843762	Lonisys	https://www.tripadvisor.fr/Attraction_Review-g3462137-d12034992-Reviews-Lonisys-Chereng_Nord_Hauts_de_France.html		0		50.61132	3.20319	A	67 Bis Route Nationale, 59152 Chéreng France		0				-1																40	127	http://www.ionisys.fr			49879	71376																				
12061989	950935		La Luna Bar Brasserie	https://www.tripadvisor.co.uk/Restaurant_Review-g950935-d12061989-Reviews-La_Luna_Bar_Brasserie-La_Madeleine_Lille_Nord_Hauts_de_France.html	2.686448097229004	8	8	50.66036	3.072722	R	Place de La Gare, 59110 La Madeleine, Lille France	££ - £££	0				-1							5086											https://www.facebook.com/La-Luna-bar-brasserie-169214616443459/		2021-03-24	80365	71388				10591																
12064662	187178	1843762	Mcf Lille	https://www.tripadvisor.fr/Attraction_Review-g187178-d12064662-Reviews-Mcf_Lille-Lille_Nord_Hauts_de_France.html		0		50.618004	3.083944	A	"4 Rue du professeur Langevin B'Twin Village, 59000, Lille France"		0				-1																61	186	http://ecolemcflille.com			52094	71396																				
12080545	968384		Boka	https://www.tripadvisor.co.uk/Restaurant_Review-g968384-d12080545-Reviews-Boka-Loos_Nord_Hauts_de_France.html	3.183523654937744	22	22	50.602207	3.039532	R	8 Place Albert Tacquet, 59120 Loos France	££ - £££	0				-1							10679,5086											https://www.facebook.com/b%C3%B6ka-118404881504769/		2021-03-25	60211	71360				10591																
12087902	196638		La Patatine	https://www.tripadvisor.co.uk/Restaurant_Review-g196638-d12087902-Reviews-La_Patatine-Tourcoing_Nord_Hauts_de_France.html	3.2696948051452637	13	13	50.72885	3.145636	R	127 Bis Rue Fin de la Guerre, 59200 Tourcoing France	££ - £££	0				-1							5086,10617,10646,10654											https://www.facebook.com/patatine.tourcoing/		2021-03-28	51937	71457	€4 - €13		fast_food	10591																
12094080	1940687		La Chocoline	https://www.tripadvisor.co.uk/Restaurant_Review-g1940687-d12094080-Reviews-La_Chocoline-Leers_Nord_Hauts_de_France.html	3.047516107559204	6	6	50.68021	3.24153	R	75 rue Joseph Leroy, 59115 Leers France		0				-1																				2021-03-26	79820	71381				10591																
12098310	187178		Pepere Bar	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12098310-Reviews-Pepere_Bar-Lille_Nord_Hauts_de_France.html	3.155660390853882	10	10	50.62947	3.06124	R	26 rue Nicolas Leblanc, 59000, Lille France	£	0				-1							5086											https://www.facebook.com/www.peperebar.fr/		2021-03-24	52094	71396	€2 - €6		cafe	10591																
12116980	187178		Pablo & Valentina	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12116980-Reviews-Pablo_Valentina-Lille_Nord_Hauts_de_France.html	3.498893976211548	104	104	50.639477	3.061567	R	17 rue Bartholome Masurel, 59800, Lille France	££ - £££	0				-1							5086,10666,10679,10665	10665										https://www.facebook.com/pabloetvalentina		2021-03-24	52094	71396	€6 - €20		sit_down	10591																
12117046	187178		Yes Thai	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12117046-Reviews-Yes_Thai-Lille_Nord_Hauts_de_France.html	3.0696468353271484	5	5	50.6371	3.08513	R	8 rue Rabelais, 59800, Lille France	£	0				-1							10660											https://www.facebook.com/pg/YesThaiLille/about/?ref=page_internal		2021-03-24	52094	71396	€1 - €9		fast_food	10591																
12128598	187178		Yol, Restaurant Kurde	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12128598-Reviews-Yol_Restaurant_Kurde-Lille_Nord_Hauts_de_France.html	3.4072282314300537	34	34	50.631676	3.064522	R	13 Place Jacquard, 59800, Lille France	££ - £££	0				-1							10687,10665	10665										https://www.facebook.com/Yol-restaurant-kurde-1126956210683618/		2021-03-24	52094	71396				10591																
12134951	196640		O Thai box	https://www.tripadvisor.co.uk/Restaurant_Review-g196640-d12134951-Reviews-O_Thai_box-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	3.198502540588379	9	9	50.61931	3.1295	R	"13 Chemin des Vieux Arbres, 59650 Villeneuve d'Ascq, Lille France"	£	0				-1							10660											https://www.facebook.com/othaibox/		2021-03-27	73377	71458				10591																
12141930	187178		Graziano Pizza	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12141930-Reviews-Graziano_Pizza-Lille_Nord_Hauts_de_France.html	2.608741044998169	2	2	50.6329	3.05506	R	27 rue Massena, 59800, Lille France		0				-1																		http://www.grazianopizza.com/		2021-03-24	52094	71396				10591																
12153016	196638		4 Graines	https://www.tripadvisor.co.uk/Restaurant_Review-g196638-d12153016-Reviews-4_Graines-Tourcoing_Nord_Hauts_de_France.html	3.1367695331573486	6	6	50.7223	3.1619	R	21 rue de la Cloche, 59200 Tourcoing France		0				-1																		http://boulangerie-4graines.fr/		2021-03-28	51937	71457				10591																
12153098	1080549		"Etoile D'Or"	https://www.tripadvisor.co.uk/Restaurant_Review-g1080549-d12153098-Reviews-Etoile_D_Or-Halluin_Nord_Hauts_de_France.html	3.240924835205078	55	55	50.78643	3.139605	R	Avenue Abbe Lemire Zac Des Deux Nations, 59250 Halluin France	£	0				-1							5379,10659,5473,10654,10665,10697	10665,10697												2021-03-25	74560	71453				10591																
12154830	187178	11038886	Palais Rihour	https://www.tripadvisor.fr/Attraction_Review-g187178-d12154830-Reviews-Palais_Rihour-Lille_Nord_Hauts_de_France.html	2.821194648742676	18	18	50.63531	3.06321	A	Place Rihour, 59000, Lille France		0				-1															attraction	47	163	http://www.lilletourism.com/site-et-monument-historiques-lille/le-palais-rihour.html		2021-03-19	52094	71396																				
12162459	968384		"Les Frites D'Olivier"	https://www.tripadvisor.co.uk/Restaurant_Review-g968384-d12162459-Reviews-Les_Frites_D_Olivier-Loos_Nord_Hauts_de_France.html	3.2496836185455322	20	20	50.61269	3.00283	R	71 rue Georges Potie, 59120 Loos France	££ - £££	0				-1							5086,10617,10646											https://www.facebook.com/LES-Frites-DOlivier-1525290374434731/		2021-03-25	60211	71360				10591																
12163281	187178	187070	Theatre du Nord	https://www.tripadvisor.fr/Attraction_Review-g187178-d12163281-Reviews-Theatre_du_Nord-Lille_Nord_Hauts_de_France.html	2.8848602771759033	8	8	50.63642	3.063771	A	"4 Place du General de Gaulle Grand'Place, 59800, Lille France"		0				-1															attraction	58	116	http://www.theatredunord.fr		2021-03-19	52094	71396																				
12163621	1945875	1843762	La Vignery	https://www.tripadvisor.fr/Attraction_Review-g1945875-d12163621-Reviews-La_Vignery-Marquette_lez_Lille_Nord_Hauts_de_France.html	2.944000244140625	13	13	50.68163	3.064923	A	5 Rue des Moissons, C.C. Intermarche, Route de Wambrechies,, 59520 Marquette-lez-Lille France		0				-1															attraction	26	144	http://lavignery.fr		2021-03-17	70700	71390																				
12170639	968384		Cafe du Stade	https://www.tripadvisor.co.uk/Restaurant_Review-g968384-d12170639-Reviews-Cafe_du_Stade-Loos_Nord_Hauts_de_France.html	3.167710065841675	9	9	50.60891	3.02211	R	151 rue du General Leclerc, 59120 Loos France	£	0				-1							10642											http://cafedustade.fr/		2021-03-25	60211	71360				10591																
12172551	187178		"Chez l'Ami des Arts"	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12172551-Reviews-Chez_l_Ami_des_Arts-Lille_Nord_Hauts_de_France.html	3.026721954345703	1	1	50.62612	3.03978	R	32 Place Cormontaigne, 59000, Lille France		0				-1																				2021-03-24	52094	71396				10591																
12174748	4232191		"A L'Energie"	https://www.tripadvisor.co.uk/Restaurant_Review-g4232191-d12174748-Reviews-A_L_Energie-Comines_Nord_Hauts_de_France.html	3.047821044921875	3	3	50.76636	3.01178	R	39 rue de l Egalite, 59560 Comines France		0				-1																		http://www.alenergie.fr/		2021-03-25	71738	71423				10591																
12177623	187178	1843762	Transport VTC Lille	https://www.tripadvisor.fr/Attraction_Review-g187178-d12177623-Reviews-Transport_VTC_Lille-Lille_Nord_Hauts_de_France.html	2.78772234916687	3	3	50.63919	3.075036	A	59520, Lille France		0				-1															attraction	59	182	http://www.transportvtclille.fr		2021-03-19	52094	71396																				
12183918	187178		Saveurs des Iles	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12183918-Reviews-Saveurs_des_Iles-Lille_Nord_Hauts_de_France.html	3.5709457397460938	85	85	50.62812	3.051354	R	266 rue Leon Gambetta, 59000, Lille France	££ - £££	0				-1							10648,10665,10697	10665,10697										http://www.facebook.com/Saveurs-des-%C3%AEles-282981462120386		2021-03-24	52094	71396				10591																
12185164	1080539		Mr Kebab	https://www.tripadvisor.co.uk/Restaurant_Review-g1080539-d12185164-Reviews-Mr_Kebab-Armentieres_Nord_Hauts_de_France.html	2.186954975128174	11	9	50.68746	2.881831	R	2 T Place du General de Gaulle, 59280 Armentieres France	£	0				-1							10646,10663											http://www.facebook.com/MrKebabArmentieres/		2021-03-25	73252	71336	€5 - €8		fast_food	10591																
12186502	196640		Le Cesar Brasserie	https://www.tripadvisor.co.uk/Restaurant_Review-g196640-d12186502-Reviews-Le_Cesar_Brasserie-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	3.034578800201416	10	10	50.61889	3.15917	R	"74 rue Gaston Baratte, 59493 Villeneuve d'Ascq, Lille France"	££ - £££	0				-1																		https://www.facebook.com/cesarristorante/		2021-03-27	73377	71458				10591																
12193060	187178		Pause	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12193060-Reviews-Pause-Lille_Nord_Hauts_de_France.html	3.3579111099243164	36	36	50.63635	3.06585	R	25 rue Pierre Mauroy, 59800, Lille France	£	0				-1							10665,10697	10665,10697										http://www.facebook.com/pauselille		2021-03-24	52094	71396				10591																
12208448	187178		Papa Raffaele	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12208448-Reviews-Papa_Raffaele-Lille_Nord_Hauts_de_France.html	4.0364274978637695	694	692	50.640392	3.065263	R	5 rue Saint Jacques, 59800, Lille France	££ - £££	0				-1							4617,10641,10654,20062,20064,20076,10665,10697	10665,10697										http://www.papafamiglia.com/		2021-03-24	52094	71396	€8 - €25		sit_down	10591																
12210028	187178		Silence Ca Cuit	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12210028-Reviews-Silence_Ca_Cuit-Lille_Nord_Hauts_de_France.html	3.1322429180145264	11	11	50.639526	3.067639	R	45 boulevard Carnot, 59800, Lille France	£	0				-1							5086											http://www.silencecacuit.com/		2021-03-24	52094	71396	€4 - €7		sit_down	10591																
12211902	226880		"Brother's"	https://www.tripadvisor.co.uk/Restaurant_Review-g226880-d12211902-Reviews-Brother_s-Bondues_Nord_Hauts_de_France.html	3.5946600437164307	107	106	50.700527	3.094556	R	827 avenue du General de Gaulle, 59910 Bondues France	££ - £££	0				-1							9908,10665	10665										http://www.restaurant-brothers.com/		2021-03-27	76594	71406				10591																
12213253	187178		Sogood	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12213253-Reviews-Sogood-Lille_Nord_Hauts_de_France.html	3.043074369430542	10	10	50.6361	3.0633	R	9 Place Rihour, 59800, Lille France	£	0				-1							10646											http://www.sogood.fr/content/8-nos-restaurants		2021-03-24	52094	71396				10591																
12213691	187178		Ma Reine	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12213691-Reviews-Ma_Reine-Lille_Nord_Hauts_de_France.html	3.3035669326782227	25	25	50.63956	3.06752	R	45 boulevard Carnot, 59800, Lille France	££ - £££	0				-1							5086,10683,10665	10665										http://www.hotelarbrevoyageur.com		2021-03-24	52094	71396	€9 - €15		sit_down	10591																
12232066	656507	1843762	Altissimo Lille	https://www.tripadvisor.fr/Attraction_Review-g656507-d12232066-Reviews-Altissimo_Lille-Lomme_Lille_Nord_Hauts_de_France.html	2.862175703048706	14	14	50.652462	2.982055	A	"1 rue du Château D'Isenghien, 59160 Lomme, Lille France"		0				-1															attraction	56	110	http://lille.altissimo.fr		2021-03-18	52094	71396																				
12232500	187309	1385761	Flixbus	https://www.tripadvisor.fr/Attraction_Review-g187309-d12232500-Reviews-FlixBus-Munich_Upper_Bavaria_Bavaria.html	1.6592649221420288	3199	3201	50.72127	3.16248	A	Munich, Bavière Allemagne		0				-1															attraction	59	258	http://global.flixbus.com		2021-04-06	51937	71457																				
12234850	196637		KFC	https://www.tripadvisor.co.uk/Restaurant_Review-g196637-d12234850-Reviews-KFC-Roubaix_Nord_Hauts_de_France.html	2.22969388961792	15	15	50.6916	3.18159	R	44 boulevard Gambetta, 59100 Roubaix France	£	0				-1							10646											https://www.kfc.fr/		2021-03-25	67771	71433			sit_down	10591																
12238169	187178		Rococo	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12238169-Reviews-Rococo-Lille_Nord_Hauts_de_France.html	4.045609951019287	68	62	50.623333	3.075833	R	48 B rue de Valenciennes, 59000, Lille France	££ - £££	0				-1							5086,10654,10665,10697	10665,10697										https://www.facebook.com/rococoresto/		2021-03-24	52094	71396	€11 - €20		sit_down	10591																
12242641	187178		Au Cafe des Delices	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12242641-Reviews-Au_Cafe_des_Delices-Lille_Nord_Hauts_de_France.html		0		50.62559	3.04535	R	427 rue Leon Gambetta, 59000, Lille France		0				-1																					52094	71396				10591																
12246053	187178	1843762	Domyos Fitness Club Lille	https://www.tripadvisor.fr/Attraction_Review-g187178-d12246053-Reviews-Domyos_Fitness_Club_Lille-Lille_Nord_Hauts_de_France.html	2.517451286315918	4	4	50.62017	3.08285	A	"4 Rue du Professeur Langevin B'twin Village, 59000, Lille France"		0				-1															attraction	40	129	http://club.domyos.fr/		2021-03-19	52094	71396																				
12254130	187178		Pixies Bar & Burgers	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12254130-Reviews-Pixies_Bar_Burgers-Lille_Nord_Hauts_de_France.html	3.9753546714782715	80	80	50.630585	3.056446	R	33 rue Ernest Deconinck, 59800, Lille France	££ - £££	0				-1							9908,10665,10697	10665,10697										http://pixieslille.wixsite.com/monsite/contact		2021-03-24	52094	71396	€7 - €16		sit_down	10591																
12277712	1080539	187070	Mademoiselle from Armentières	https://www.tripadvisor.fr/Attraction_Review-g1080539-d12277712-Reviews-Mademoiselle_from_Armentieres-Armentieres_Nord_Hauts_de_France.html	2.7780911922454834	5	5	50.68675	2.88429	A	34 Place St Vaast, 59280 Armentières France		0				-1															attraction	26,49	1	http://www.facebook.com/MademoiselleFromArmentieres/		2021-03-17	73252	71336																				
12297969	187178	1843762	BeerChope	https://www.tripadvisor.fr/Attraction_Review-g187178-d12297969-Reviews-BeerChope-Lille_Nord_Hauts_de_France.html	3.3420190811157227	38	38	50.6416	3.065556	A	18 Rue de Gand, 59800, Lille France		0				-1															attraction	20	99	https://www.facebook.com/BeerChopeLille/		2021-03-19	52094	71396																				
12318331	262038		Adobo Loco	https://www.tripadvisor.co.uk/Restaurant_Review-g262038-d12318331-Reviews-Adobo_Loco-Lesquin_Lille_Nord_Hauts_de_France.html	3.83917498588562	150	150	50.582085	3.094295	R	110 rue Jean Jaures, 59810 Lesquin, Lille France	££ - £££	0				-1							5086											http://www.adoboloco.fr		2021-03-26	66593	71435	€10 - €18		sit_down	10591																
12320662	187178		Nagoya Roll	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12320662-Reviews-Nagoya_Roll-Lille_Nord_Hauts_de_France.html	3.3310704231262207	22	21	50.63428	3.03039	R	125 avenue de Dunkerque, 59000, Lille France	££ - £££	0				-1							5473,10653,10659,10665	10665										http://nagoyaroll.com/		2021-03-24	52094	71396	€8 - €16		sit_down	10591																
12320770	651735		Via Istanbul	https://www.tripadvisor.co.uk/Restaurant_Review-g651735-d12320770-Reviews-Via_Istanbul-Seclin_Nord_Hauts_de_France.html	3.084857225418091	4	4	50.55069	3.02872	R	23 rue Sadi Carnot, 59113 Seclin France	£	0				-1																				2021-03-25	52804	71450				10591																
12321207	196640		Ristorante Del Arte	https://www.tripadvisor.co.uk/Restaurant_Review-g196640-d12321207-Reviews-Ristorante_Del_Arte-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	2.773203134536743	27	27	50.61708	3.12426	R	"1 avenue de l Avenir Heron Parc, 59650 Villeneuve d'Ascq, Lille France"	££ - £££	0				-1							4617											http://www.delarte.fr/		2021-03-27	73377	71458				10591																
12321334	196640		Burger King	https://www.tripadvisor.co.uk/Restaurant_Review-g196640-d12321334-Reviews-Burger_King-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	2.601123094558716	16	16	50.61671	3.130519	R	"Boulevard De Valmy Centre Commercial V2, 59650 Villeneuve d'Ascq, Lille France"	£	0				-1							10646											https://www.burgerking.fr/restaurant/lille-villeneuve-d-ascq-v2		2021-03-27	73377	71458			sit_down	10591																
12321359	187178		La Petite Loge Bar a Manger	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12321359-Reviews-La_Petite_Loge_Bar_a_Manger-Lille_Nord_Hauts_de_France.html	2.6686370372772217	39	39	50.62952	3.05825	R	Rue Solferino, 59000, Lille France	££ - £££	0				-1							5086											https://www.facebook.com/pg/petiteloge/about/		2021-03-24	52094	71396				10591																
12321671	3462137		La Table de Chereng	https://www.tripadvisor.co.uk/Restaurant_Review-g3462137-d12321671-Reviews-La_Table_de_Chereng-Chereng_Nord_Hauts_de_France.html	3.323551893234253	60	60	50.609833	3.211167	R	142 route Nationale, 59152 Chereng France	££ - £££	0				-1							5086,10669,10683											http://www.latabledechereng.com/		2021-03-25	49879	71376	€8 - €14		sit_down	10591																
12323030	187178		"Restaurant de l'Innovation"	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12323030-Reviews-Restaurant_de_l_Innovation-Lille_Nord_Hauts_de_France.html	3.304393768310547	14	14	50.623947	3.103673	R	"5 rue de l'Innovation restaurant d'application de Campus Pro, 59260, Lille France"	££ - £££	0				-1							5086,10670,10683											http://restaurant-innovation.fr/		2021-03-24	52094	71396	€9		sit_down	10591																
12323546	187178		Peko Peko	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d12323546-Reviews-Peko_Peko-Lille_Nord_Hauts_de_France.html		0		50.63432	3.02134	R	59000, Lille France		0				-1							5473											http://www.pekopeko.fr/			52094	71396				10591																
12323547	196637		Le Petit Roubaix	https://www.tripadvisor.co.uk/Restaurant_Review-g196637-d12323547-Reviews-Le_Petit_Roubaix-Roubaix_Nord_Hauts_de_France.html	3.1939918994903564	24	24	50.692627	3.16961	R	3 rue de l Esperance, 59100 Roubaix France	££ - £££	0				-1							5086											https://www.lepetitroubaix59.fr/		2021-03-25	67771	71433				10591																
12337910	950935		La Terrasse	https://www.tripadvisor.co.uk/Restaurant_Review-g950935-d12337910-Reviews-La_Terrasse-La_Madeleine_Lille_Nord_Hauts_de_France.html	3.299967050552368	34	34	50.65038	3.07149	R	58 rue du General de Gaulle, 59110 La Madeleine, Lille France	£	0				-1							5086											http://laroutine.fr/laterrasse/		2021-03-24	80365	71388				10591																
12338156	1080555		Le S’Park  Restaurant	https://www.tripadvisor.co.uk/Restaurant_Review-g1080555-d12338156-Reviews-Le_S_Park_Restaurant-Lezennes_Nord_Hauts_de_France.html	3.1493678092956543	17	17	50.60195	3.13409	R	13 rue Louis Neel Synergie Park, 59260 Lezennes France	££ - £££	0				-1							5086											http://www.spark-restaurant-lezennes.com/		2021-03-25	79819	71394				10591																
12338470	1080559		La Passerelle	https://www.tripadvisor.co.uk/Restaurant_Review-g1080559-d12338470-Reviews-La_Passerelle-Marcq_en_Baroeul_Lille_Nord_Hauts_de_France.html	3.4930341243743896	99	99	50.67436	3.091169	R	56 rue Raymond Derain, 59700 Marcq-en-Baroeul, Lille France	££ - £££	0				-1							5086,10654											http://www.lapasserelleresto.fr		2021-03-25	53166	71407	€13 - €20		sit_down	10591																
12338761	3720921		Ôh My Hôte		3.17390513420105	10	10	50.580254	3.049867	H		€€€€	0	specialty_b_b			-1					0.8012894382567224	southeast														2021-03-25	53604	71439	229€ - 266€																			
12338766	3247999		Chrono Pizza	https://www.tripadvisor.co.uk/Restaurant_Review-g3247999-d12338766-Reviews-Chrono_Pizza-La_Bassee_Nord_Hauts_de_France.html	2.736060619354248	7	7	50.52954	2.80237	R	37 rue de Lens, 59480 La Bassee France		0				-1							10641,4617											https://www.facebook.com/Chrono-pizza-426710284327822/		2021-03-27	64016	71369				10591																
12339231	1080559		"Le Ch'ti Creux"	https://www.tripadvisor.co.uk/Restaurant_Review-g1080559-d12339231-Reviews-Le_Ch_ti_Creux-Marcq_en_Baroeul_Lille_Nord_Hauts_de_France.html	3.123013496398926	7	7	50.6719	3.08187	R	108 rue Gabriel Peri, 59700 Marcq-en-Baroeul, Lille France		0				-1																		https://www.facebook.com/Le-Chti-Creux-168249633675028/?ref=py_c		2021-03-25	53166	71407				10591																
12342220	656507		Ikea	https://www.tripadvisor.co.uk/Restaurant_Review-g656507-d12342220-Reviews-Ikea-Lomme_Lille_Nord_Hauts_de_France.html	2.9966866970062256	29	29	50.64975	2.977689	R	Rue du Grand But Centre Commercial Rue du Grand But, 59160 Lomme, Lille France	£	0				-1							10654,10753											http://www.ikea.com/fr/fr/store/lille/restaurant		2021-03-26	52094	71396				10591																
